02:00,24.5,17.9,.026,.026,30.8,.000,299,1.9,
03:00,24.2,17.7,.027,.027,27.5,.000,284,2.3,
04:00,23.9,16.9,.026,.026,18.6,.000,267,1.9,
05:00,23.6,16.8,.025,.025,30.6,.000,274,1.7,
06:00,23.6,18.5,.024,.024,27.1,.000,293,1.8,
07:00,24.0,20.4,.024,.024,35.7,.000,315,2.1,
08:00,24.5,22.3,.030,.030,50.3,.000,31,2.8,
09:00,25.1,24.1,.033,.033,41.7,.000,35,3.4,
10:00,25.8,24.7,.036,.036,43.6,.000,16,4.3,
11:00,26.4,26.0,.039,.039,62.6,.000,320,3.7,
12:00,27.0,26.8,.041,.041,50.3,.001,279,3.9,
13:00,27.6,27.5,.047,.047,54.2,.001,328,3.7,
14:00,28.3,27.6,.043,.043,43.4,.000,297,4.8,
15:00,29.3,28.6,.047,.047,47.9,.000,309,4.0,
16:00,30.0,28.0,.049,.049,32.1,.000,337,4.0,
17:00,30.4,27.6,.052,.052,26.0,.001,347,4.7,
18:00,30.5,27.2,.053,.053,31.2,.002,13,2.3,
19:00,29.5,25.4,.046,.046,14.4,.001,352,5.4,
20:00,28.3,23.4,.034,.034,24.0,.000,11,6.5,
21:00,27.3,22.1,.032,.032,14.8,.000,17,5.6,
22:00,26.6,21.2,.030,.030,18.4,.000,26,3.9,
23:00,26.1,20.5,.030,.030,16.6,.000,27,3.8,
Avg,26.5,22.8,.035,.035,32.0,.000,333,3.5,
Max,30.5,28.6,.053,.053,62.6,.002,352,6.5,
Hr. of Max,18,15,18,18,11,18,19,20,
Min,23.6,16.8,.024,.024,13.5,.000,11,1.7,
Count,24,24,24,24,24,24,24,24,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,South Fayette,,,,8/8/2016,,,Interval:,001h
,INT_T,OUT_T,OZONE,OZONE2,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,DEGC,DEGC,PPM,PPM,DEG,PPM,DEG,MPH,
00:00,25.7,20.1,.029,.029,14.0,.000 C ,28,4.8,
01:00,25.4,19.6,.028,.028,12.6,.000 C ,26,5.4,
02:00,25.0,19.2,.027,.027,14.7,.000,30,3.8,
03:00,24.9,19.0,.026,.026,13.2,.000,31,4.6,
04:00,24.7,18.7,.026,.026,20.4,.000,48,4.0,
05:00,24.4,18.6,.018,.018,20.2,.000,47,4.1,
06:00,24.3,18.7,.014,.014,25.9,.000,48,4.1,
07:00,24.5,19.4,.010,.010,21.6,.001,40,5.4,
08:00,24.7,20.6,.012,.012,34.5,.001,85,3.6,
09:00,24.9,21.0,.011,.011,28.1,.002,41,4.7,
10:00,25.2,23.1,.016,.016,42.8,.002,77,3.0,
11:00,25.4,25.6,.023,.023,39.9,.001,120,3.4,
12:00,26.0,26.9,.037,.037,38.7,.001,140,2.9,
13:00,26.5,28.0,.046,.046,40.6,.000,135,3.5,
14:00,27.1,28.8,.051,.051,36.2,.000,114,4.3,
15:00,28.3,29.3,.052,.052,39.6,.000,145,4.2,
16:00,29.2,29.0,.053,.053,35.7,.000,137,4.1,
17:00,29.9,28.7,.052,.052,34.0,.000,151,3.4,
18:00,29.6,27.2,.050,.050,30.2,.000,147,3.4,
19:00,28.4,25.4,.048,.048,23.5,.000,132,3.1,
20:00,27.4,24.5,.043,.043,22.3,.001,127,3.2,
21:00,26.9,23.1,.038,.038,23.7,.000,135,3.8,
22:00,26.3,22.0,.039,.039,21.8,.000,143,3.7,
23:00,26.0,21.2,.037,.037,21.4,.000,149,3.9,
Avg,26.2,23.2,.032,.032,27.3,.000,97,3.9,
Max,29.9,29.3,.053,.053,42.8,.002,151,5.4,
Hr. of Max,17,15,16,16,10,10,17,07,
Min,24.3,18.6,.010,.010,12.6,.000,26,2.9,
Count,24,24,24,24,24,24,24,24,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,South Fayette,,,,8/9/2016,,,Interval:,001h
,INT_T,OUT_T,OZONE,OZONE2,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,DEGC,DEGC,PPM,PPM,DEG,PPM,DEG,MPH,
00:00,25.6,20.6,.037,.037,24.5,.000 C ,140,4.7,
01:00,25.3,20.0,.037,.037,26.5,.000 C ,131,4.2,
02:00,25.0,19.7,.037,.037,24.9,.000,128,3.6,
03:00,24.7,19.7,.036,.036,18.7,.000,114,3.9,
04:00,24.6,19.4,.031,.031,13.4,.001,103,3.8,
05:00,24.3,19.6,.027,.027,18.4,.001,116,3.3,
06:00,24.2,20.4,.022,.022,32.9,.001,136,2.9,
07:00,24.6,22.2,.027,.027,26.5,.001,161,4.1,
08:00,25.1,24.2,.033,.033,18.6,.000,174,5.0,
09:00,25.3,26.2,.036,.036,20.8,.000,178,5.9,
10:00,25.8,27.3,.039,.039,19.3,.000,188,7.4,
11:00,26.1,27.8,.043,.043,19.7,.000,179,5.8,
12:00,26.6,29.1,.050,.050,33.4,.000,173,6.1,
13:00,27.2,30.4,.052,.052,35.1,.000,179,5.7,
14:00,28.0,30.6,.051,.051,26.2,.000,175,6.3,
15:00,28.3,30.3,.048,.048,22.7,.000,181,6.3,
16:00,28.3,30.2,.047,.047,13.1,.000,183,5.8,
17:00,28.2,29.4,.045,.045,22.7,.000,164,6.1,
18:00,28.0,25.9,.036,.036,28.6,.000,156,4.8,
19:00,27.7,25.1,.030,.030,20.0,.000,165,3.7,
20:00,27.3,24.9,.025,.025,17.9,.000,166,3.9,
21:00,27.2,24.6,.022,.022,11.7,.000,177,5.5,
22:00,26.9,24.2,.021,.021,10.5,.000,178,6.2,
23:00,26.7,24.2,.018,.018,10.9,.000,176,5.4,
Avg,26.2,24.8,.035,.035,21.5,.000,160,5.0,
Max,28.3,30.6,.052,.052,35.1,.001,188,7.4,
Hr. of Max,16,14,13,13,13,07,10,10,
Min,24.2,19.4,.018,.018,10.5,.000,103,2.9,
Count,24,24,24,24,24,24,24,24,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,South Fayette,,,,8/10/2016,,,Interval:,001h
,INT_T,OUT_T,OZONE,OZONE2,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,DEGC,DEGC,PPM,PPM,DEG,PPM,DEG,MPH,
00:00,26.5,24.0,.017,.017,10.2,.000 C ,180,6.1,
01:00,26.3,24.0,.020,.020,13.9,.000 C ,198,6.3,
02:00,26.2,23.8,.021,.021,13.5,.000,205,4.8,
03:00,26.0,23.5,.021,.021,13.2,.000,201,4.5,
04:00,25.9,23.5,.020,.020,15.0,.000,209,4.3,
05:00,25.7,23.5,.020,.020,14.6,.000,208,4.9,
06:00,25.8,23.7,.019,.019,16.7,.000,209,4.2,
07:00,25.7,25.2,.021,.021,16.6,.000,221,6.3,
08:00,25.9,26.1,.024,.024,17.4,.000,239,7.0,
09:00,26.0,26.6,.026,.026,20.9,.000,243,5.8,
10:00,26.6,28.2,.033,.033,26.6,.000,252,6.1,
11:00,26.9,29.3,.037,.037,28.7,.000,241,5.8,
12:00,27.4,30.0,.038,.038,27.7,.000,239,5.7,
13:00,28.0,31.0,.038 - ,.038 - ,33.8,.000,232,4.9,
14:00,28.4,28.9,.042,.042,51.1,.000,256,4.5,
15:00,27.5,24.0,.041,.041,40.0,.000,310,5.7,
16:00,26.9,25.3,.033 - ,.033 - ,54.7,.000,296,2.0,
17:00,27.3,26.7,.028,.028,27.7,.000,290,2.9,
18:00,27.8,26.2,.025,.025,25.4,.000,256,2.2,
19:00,27.3,25.4,.022,.022,13.9,.000,230,3.2,
20:00,27.1,24.7,.022,.022,11.9,.000,204,3.4,
21:00,26.9,24.0,.023,.023,16.3,.000,200,2.9,
22:00,26.6,23.6,.023,.023,12.4,.000,203,4.1,
23:00,26.4,23.2,.017,.017,11.6,.000,183,4.4,
Avg,26.7,25.6,.026,.026,22.2,.000,228,4.6,
Max,28.4,31.0,.042,.042,54.7,.000,310,7.0,
Hr. of Max,14,13,14,14,16,23,15,08,
Min,25.7,23.2,.017,.017,10.2,.000,180,2.0,
Count,24,24,24,24,24,24,24,24,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,South Fayette,,,,8/11/2016,,,Interval:,001h
,INT_T,OUT_T,OZONE,OZONE2,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,DEGC,DEGC,PPM,PPM,DEG,PPM,DEG,MPH,
00:00,26.1,23.0,.018,.018,16.3,.000 C ,207,4.1,
01:00,26.0,23.2,.020 - ,.020 - ,12.5,.000 C ,232,3.0,
02:00,26.0,22.9,.016,.016,20.0,.000,225,2.5,
03:00,25.8,22.4,.014,.014,14.7,.000,182,2.0,
04:00,25.6,22.1,.011,.011,9.4,.000,194,3.2,
05:00,25.3,22.1,.010,.010,10.8,.000,204,3.0,
06:00,25.3,22.9,.010,.010,14.8,.000,210,3.7,
07:00,25.6,24.8,.012,.012,18.5,.000,230,4.2,
08:00,25.7,26.2,.016,.016,19.2,.000,234,4.3,
09:00,26.0,28.1,.025,.025,27.0,.000,226,4.6,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,25.7,23.7,.015,.015,16.3,.000,215,3.4,
Max,26.1,28.1,.025,.025,27.0,.000,234,4.6,
Hr. of Max,00,09,09,09,09,09,08,09,
Min,25.3,22.1,.010,.010,9.4,.000,182,2.0,
Count,10,10,10,10,10,10,10,10,
Total,,,,,,,,,
